LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(µm/frame),(µm),(frame),(µm),(µm),(µm),
ID173668 → ID173820,8557,173668,173820,22.944646592632584,NaN,4.1912999233512656,4.1912999233512656,294.5,1378.4502905748896,707.8258632236984,0.0,
ID173820 → ID175388,8557,173820,175388,28.90739271461395,1.0949135705575044,4.658005569686501,4.658005569686501,295.5,1381.0041968889657,710.6125383713745,0.0,
ID175196 → ID176389,8557,175196,176389,66.18242297934185,2.0661682679249704,4.51927629135766,4.51927629135766,297.5,1378.968878996282,709.9271192987471,0.0,
ID174250 → ID176436,8558,174250,176436,8.30355768433902,NaN,2.7465149322909643,2.7465149322909643,294.5,1120.8626761490639,1114.7695758905638,0.0,
ID175505 → ID176799,8558,175505,176799,2.3837956782163334,3.075801204415625,2.420759221024025,2.420759221024025,297.5,1121.1445931129438,1112.3303232389635,0.0,
ID176436 → ID175911,8558,176436,175911,10.766653552374454,1.1633703989685737,1.794429704426334,1.794429704426334,295.5,1120.5566042472974,1112.8791821146274,0.0,
ID176799 → ID179420,8558,176799,179420,9.748258724512493,2.6473236447327353,1.7419082776310009,1.7419082776310009,298.5,1121.518483597491,1111.8530870960058,0.0,
ID175911 → ID175505,8558,175911,175505,28.945446745026015,2.4323673359082427,1.4344946564868546,1.4344946564868546,296.5,1121.1397333623388,1112.8272258842294,0.0,
ID179420 → ID177360,8558,179420,177360,10.939830726770152,0.6241549355522251,2.5445270438625083,2.5445270438625083,299.5,1121.9386789438759,1113.8528310213942,0.0,
ID174025 → ID176103,8559,174025,176103,20.409396107599896,NaN,4.461978588215568,4.461978588215568,294.5,870.0014940950482,979.3445321355368,0.0,
ID176103 → ID175713,8559,176103,175713,41.48633314467151,2.4354641853000887,2.3285411501642606,2.3285411501642606,295.5,871.4615455618605,979.8428856343177,0.0,
ID174476 → ID176565,8560,174476,176565,511.9579673332427,NaN,16.46729290940469,16.46729290940469,294.5,659.4654117392038,1370.9710656138009,0.0,
ID175756 → ID176578,8561,175756,176578,63.58985261937539,NaN,6.65166017235771,6.65166017235771,294.5,1382.0061640221631,1385.7728648228622,0.0,
ID174317 → ID176395,8562,174317,176395,356.3913034189074,NaN,16.70297039134301,16.70297039134301,294.5,1084.7025925377925,1214.9293774976643,0.0,
ID174002 → ID175724,8563,174002,175724,77.71766413285084,NaN,6.123165186014209,6.123165186014209,294.5,626.1414406751686,910.0441000190904,0.0,
