LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),( ),( ),( ),( ),( /frame),( /frame),( /frame),( /frame),( /frame),(quality),( ),( ),,( /frame),,(rad/frame)
Track_1079,71,71,2,0,0,0,0,0,1.0,54.0,55.0,1.6832425893068799,278.356418466866,354.0575243202778,0.0,1.6832425893068799,1.6832425893068799,1.6832425893068799,1.6832425893068799,NaN,1696.0,1.6832425893068799,1.6832425893068799,1.0,1.6832425893068799,1.0,NaN
Track_1080,72,72,7,0,0,0,0,0,6.0,55.0,61.0,2.1198039323668714,160.5462435285946,401.4283453790313,0.0,0.4720982770647328,1.3082729798610175,0.11851229315747759,0.3526763429130471,0.43959892559360136,301.14285714285717,2.8325896623883966,2.293473793943186,0.7483625180568811,0.3533006553944786,0.7483625180568811,1.1462952858696152
Track_1081,73,73,2,0,0,0,0,0,1.0,56.0,57.0,5.841165951656032,240.2056329616252,373.29570951308324,0.0,5.841165951656032,5.841165951656032,5.841165951656032,5.841165951656032,NaN,4248.5,5.841165951656032,5.841165951656032,1.0,5.841165951656032,1.0,NaN
Track_1082,74,74,9,0,0,0,0,0,8.0,57.0,65.0,1.1485313531763306,199.998307035009,237.73679644263737,0.0,0.5477363150964212,0.9456296186224256,0.1170734695793301,0.6464941695264397,0.2752913649077959,695.0,4.381890520771369,1.1485313531763306,0.262108637295244,0.14356641914704132,0.262108637295244,1.989353574632349
Track_1083,75,75,14,3,0,0,0,2,18.0,57.0,75.0,3.2152253911609865,359.4537400268926,417.3436580914567,0.0,0.33526802634822567,0.7542008856643168,0.0743603701045549,0.23024868528763487,0.2300298885841339,883.4285714285714,6.186672929938356,3.2643115582605255,0.5197018538998509,0.17862363284227703,0.532778609364765,1.3074681545664213
Track_1084,76,76,20,2,0,0,0,2,23.0,57.0,80.0,4.890829485549712,303.92386091737114,419.46796540066237,0.0,0.48737159468371916,2.036209556343596,0.05135554970777408,0.3069871820325967,0.4863266184984096,1816.65,11.508750100874817,4.890829485549712,0.4249661729276704,0.2126447602412918,0.4363093018978426,1.2137597526754342
Track_1085,77,77,4,0,0,0,0,0,3.0,58.0,61.0,0.05209361630121184,241.00668928643032,371.67466157086506,0.0,0.7942876447786914,0.9367469239893206,0.6500086940086512,0.7961073163381025,0.14337777560190387,4097.0,2.3828629343360745,0.9815918899919901,0.021861776248463253,0.017364538767070614,0.021861776248463253,2.02715508718715
Track_1086,78,78,14,2,0,0,0,2,16.0,62.0,78.0,4.485700707122139,279.974548737509,352.85669430653195,0.0,0.9758896661629954,2.653219544452669,0.26891080378942994,0.6462891989777961,0.7533026601087734,1650.0,14.143581422137808,4.485700707122139,0.31715451505804837,0.2803562941951337,0.2872827778753299,1.6510808776096988
Track_1087,79,79,9,1,0,0,0,5,13.0,62.0,75.0,2.575828787287768,204.88644454307155,389.3357604872809,0.0,1.3796611739629245,3.7570199292279995,0.19567084301062543,0.9740110838930612,1.4676507623315853,3145.5555555555557,13.392968520637469,3.6688228533777707,0.19232695001997702,0.19814067594521292,0.14361546130639866,1.4808304077179397
Track_1088,80,80,3,0,0,0,0,0,2.0,63.0,65.0,0.7707381082436688,387.58809781470285,256.5731026010961,0.0,0.43710618299471304,0.5100709998790875,0.3641413661103386,0.5100709998790875,0.10318783361395178,354.0,0.8742123659894261,0.7707381082436688,0.8816371607502418,0.3853690541218344,0.8816371607502418,0.9982183960697117
Track_1089,81,81,3,0,0,0,0,0,2.0,63.0,65.0,0.7404326479043996,352.5001593316667,277.2965029358589,0.0,0.9327546902361219,1.0281828982225851,0.8373264822496586,1.0281828982225851,0.13495586596741688,487.3333333333333,1.8655093804722438,1.0281828982225851,0.3969064190483797,0.3702163239521998,0.3969064190483797,2.3500563396826397
Track_1090,82,82,2,0,0,0,0,0,1.0,64.0,65.0,0.29881035537978023,353.71414009126534,394.60655921654995,0.0,0.29881035537978023,0.29881035537978023,0.29881035537978023,0.29881035537978023,NaN,2091.0,0.29881035537978023,0.29881035537978023,1.0,0.29881035537978023,1.0,NaN
Track_1091,83,83,3,1,0,0,0,2,4.0,65.0,69.0,3.0841806328901558,210.13503483885742,384.0791137704278,0.0,1.1385733609180622,1.22008823908443,1.057058482751694,1.22008823908443,0.11527944623806818,2731.0,4.7173232000049845,3.0841806328901558,0.6537988817231978,0.7710451582225389,0.6772028792249492,0.7579266870533142
Track_1092,84,84,46,3,0,0,0,1,48.0,66.0,114.0,4.617571442332067,206.04000560165008,245.93326241476927,0.0,0.45030664042104024,1.9092386643993247,0.08519166024568105,0.33128130209674916,0.37286504391018993,2251.717391304348,21.042273233135884,4.617571442332067,0.2194426139786381,0.09619940504858472,0.21363088263285995,1.8505293012630206
Track_1093,85,85,28,1,0,0,0,4,31.0,66.0,97.0,6.152253779806193,240.54459056053267,317.0055643968438,0.0,1.6676169217680765,6.557266575218563,0.19148732918644346,0.5145790947610787,2.135149809361986,530.6785714285714,45.79160620448384,9.749646513075099,0.13435330816597943,0.19845979934858687,0.11900802681839638,1.6424922023899253
Track_1094,86,86,2,0,0,0,0,0,1.0,67.0,68.0,9.441272678182948,232.5830983486046,374.25869858106375,0.0,9.441272678182948,9.441272678182948,9.441272678182948,9.441272678182948,NaN,4548.0,9.441272678182948,9.441272678182948,1.0,9.441272678182948,1.0,NaN
Track_1095,87,87,11,1,0,0,0,2,12.0,68.0,80.0,8.248354997294092,248.68594647014518,410.23299242014696,0.0,1.3451552291032431,4.332151980658831,0.11595876014062878,0.5245438327688636,1.4844671095374742,261.6363636363636,13.683469811313689,8.248354997294092,0.6027970325534122,0.6873629164411743,0.510991520955845,1.9356542760552944
Track_1096,88,88,2,0,0,0,0,0,1.0,68.0,69.0,0.37675779013680066,177.85995758740518,422.4562598229753,0.0,0.37675779013680066,0.37675779013680066,0.37675779013680066,0.37675779013680066,NaN,490.0,0.37675779013680066,0.37675779013680066,1.0,0.37675779013680066,1.0,NaN
Track_1097,89,89,2,0,0,0,0,0,1.0,69.0,70.0,0.4787076861135054,329.49606317335173,406.1310646418236,0.0,0.4787076861135054,0.4787076861135054,0.4787076861135054,0.4787076861135054,NaN,3784.5,0.4787076861135054,0.4787076861135054,1.0,0.4787076861135054,1.0,NaN
Track_1098,90,90,8,1,0,0,0,1,8.0,69.0,77.0,6.535498781910943,185.40598669397102,302.7926803198254,0.0,0.7345205276100533,2.7136678308799747,0.20710736212689498,0.31488815552486266,0.9174010084568701,1495.625,7.8553115241503475,6.535498781910943,0.8319846720041877,0.8169373477388678,1.1122049242067862,1.7337544420269149
Track_1099,91,91,3,0,0,0,0,0,2.0,71.0,73.0,1.1947872045530414,351.3744837773672,375.976840784278,0.0,0.7097060677435282,1.2013105816267966,0.2181015538602598,1.2013105816267966,0.6952337708575507,1092.0,1.4194121354870564,1.2013105816267966,0.8417479142821777,0.5973936022765207,0.8417479142821777,1.6916957482362134
Track_1100,92,92,3,1,0,0,0,1,3.0,74.0,77.0,1.0388210417737793,347.67904811198713,356.3735918868183,0.0,0.5411793058855676,0.9681531263388231,0.11420548543231213,0.9681531263388231,0.6038321676632488,1992.0,1.1965640972034475,1.0388210417737793,0.868169991228771,0.3462736805912598,0.6398501879605858,0.6833314483722196
Track_1101,93,93,2,0,0,0,0,0,1.0,77.0,78.0,18.200923404289274,211.9367365284841,383.49105620673294,0.0,18.200923404289274,18.200923404289274,18.200923404289274,18.200923404289274,NaN,2613.5,18.200923404289274,18.200923404289274,1.0,18.200923404289274,1.0,NaN
Track_1102,94,94,2,0,0,0,0,0,1.0,78.0,79.0,11.611130668108046,182.64685980369745,297.96685600019134,0.0,11.611130668108046,11.611130668108046,11.611130668108046,11.611130668108046,NaN,1274.5,11.611130668108046,11.611130668108046,1.0,11.611130668108046,1.0,NaN
Track_1103,95,95,4,0,0,0,0,0,3.0,79.0,82.0,1.705620920348586,229.12120685885589,379.31235360041376,0.0,2.51977215783492,3.9534663870456987,0.42586720322417354,3.1799828832348878,1.8541568574083576,4959.75,7.55931647350476,3.1799828832348878,0.22563163300898306,0.5685403067828619,0.22563163300898303,1.8357294739508654
Track_1104,96,96,2,0,0,0,0,0,1.0,79.0,80.0,0.5386790923043614,352.7330406681207,376.21046942616306,0.0,0.5386790923043614,0.5386790923043614,0.5386790923043614,0.5386790923043614,NaN,3041.5,0.5386790923043614,0.5386790923043614,1.0,0.5386790923043614,1.0,NaN
Track_1105,97,97,98,1,0,0,0,4,101.0,80.0,181.0,20.477780001105582,194.3841386742384,299.6428356262733,0.0,0.5816579378595096,1.6488863321252514,0.010011593315371908,0.4263217468103918,0.4169877304382226,1553.969387755102,57.69494139189988,20.477780001105582,0.3549319837593348,0.20275029704064934,0.3485730767928083,1.787267008565487
Track_1106,98,98,68,2,0,0,0,2,70.0,81.0,151.0,9.125596691842492,257.74322496336043,413.85378239804203,0.0,1.0143620424883313,5.088278240401809,0.07431569627326792,0.815282482641677,0.968758879783314,343.6029411764706,69.48255828863373,12.528215396508362,0.13133650971707672,0.13036566702632132,0.12851985934580254,1.7986632927913486
Track_1107,99,99,4,1,0,0,0,2,5.0,81.0,86.0,27.017257559723326,352.0685310790758,395.14360417478065,0.0,4.599553815036389,7.094165520023949,0.4891067750713937,6.2153891500138245,3.5867663888786776,3857.25,27.986992485157064,27.454034909641823,0.9653505132447497,5.403451511944665,1.1747773217220019,1.3466721665863688
Track_1108,100,100,2,0,0,0,0,0,1.0,82.0,83.0,0.3875058559708945,211.5578494658448,419.9983934898319,0.0,0.3875058559708945,0.3875058559708945,0.3875058559708945,0.3875058559708945,NaN,277.5,0.3875058559708945,0.3875058559708945,1.0,0.3875058559708945,1.0,NaN
Track_1109,101,101,6,1,0,0,0,1,6.0,83.0,89.0,7.969146740117342,244.6981074887655,371.8522263094583,0.0,2.0252528767255606,3.672706418894372,0.3273470684750562,1.8627158875787593,1.4449251889033266,3697.3333333333335,11.988980271206563,7.969146740117342,0.6647059683012835,1.3281911233528902,0.6558149545751129,2.2846721398928738
Track_1110,102,102,2,0,0,0,0,0,1.0,83.0,84.0,2.1153105352504022,341.8639328339843,404.95631315451675,0.0,2.1153105352504022,2.1153105352504022,2.1153105352504022,2.1153105352504022,NaN,4352.5,2.1153105352504022,2.1153105352504022,1.0,2.1153105352504022,1.0,NaN
Track_1111,103,103,7,1,0,0,0,5,11.0,83.0,94.0,0.13593525271296053,344.2898341207862,334.6637562356339,0.0,0.4248013978689681,0.8602217186981356,0.058083093787147204,0.34966181357170295,0.29459501545346817,916.5714285714286,2.8392238561495446,0.8602217186981356,0.04787761007943598,0.012357750246632776,0.02909065344093943,1.244815016877603
Track_1112,104,104,7,0,0,0,0,0,6.0,83.0,89.0,2.0094440517906524,172.98342456083623,409.47174467684783,0.0,0.7105075186987364,1.3599327964476216,0.23097572686736256,0.6746007612743254,0.37856922933068327,1100.142857142857,4.263045112192419,2.0094440517906524,0.471363543877026,0.33490734196510874,0.47136354387702606,1.576547770244362
Track_1113,105,105,9,1,0,0,0,1,9.0,85.0,94.0,9.472715068662259,306.4204574294795,418.1814203178645,0.0,1.9674465623693442,4.294249248405149,0.6863595887182534,1.8994618396805543,1.2242882664082682,1735.111111111111,20.0338217473599,9.472715068662259,0.4728361461991441,1.0525238965180288,0.5349694963254819,1.712604888204776
Track_1114,106,106,34,0,0,0,0,0,33.0,85.0,118.0,4.539411888082015,336.9818114491273,233.69886691535436,0.0,0.6166174891109205,1.424130579218825,0.0905178912342113,0.5928610935221508,0.3923214571521126,850.4117647058823,20.34837714066038,4.5419385018684775,0.2230847136704237,0.1375579360024853,0.2230847136704237,1.7378565345124908
Track_1115,107,107,3,0,0,0,0,0,2.0,87.0,89.0,9.44311632779532,357.88810108736675,378.27073175682045,0.0,4.8570838159494345,8.745011371860718,0.969156260038151,8.745011371860718,5.498359879093817,2875.6666666666665,9.714167631898869,9.44311632779532,0.972097320699564,4.72155816389766,0.972097320699564,0.8042360267529401
Track_1116,108,108,2,0,0,0,0,0,1.0,88.0,89.0,1.0271636472931984,228.93973323825298,426.71935767083795,0.0,1.0271636472931984,1.0271636472931984,1.0271636472931984,1.0271636472931984,NaN,207.5,1.0271636472931984,1.0271636472931984,1.0,1.0271636472931984,1.0,NaN
Track_1117,109,109,3,1,0,0,0,4,6.0,88.0,94.0,1.768568466266746,258.26109910388595,296.16791481029486,0.0,0.4348657884033353,0.502814712382797,0.3669168644238736,0.502814712382797,0.09609428984041311,239.33333333333334,2.337399034502165,1.768568466266746,0.7566395126210992,0.2947614110444577,0.6778215691023004,0.36800088960477695
Track_1118,110,110,6,2,0,0,0,2,8.0,88.0,96.0,3.056912211630579,293.893162676651,292.8742673904058,0.0,0.779799885888355,2.0020513181150776,0.14085908021430343,0.5903123151131616,0.7273153335837985,1238.1666666666667,7.081675377783176,3.056912211630579,0.43166511433449867,0.38211402645382236,0.49001549419119833,1.649553628207554
Track_1119,111,111,11,2,0,0,0,1,12.0,89.0,101.0,3.2691624818219838,307.5773388063709,360.70778169565716,0.0,1.7776707019929388,6.604388021301137,0.2634282004303282,0.8894199712910669,2.046175789568256,242.0,18.946615095944136,5.778531935038154,0.1725459912109476,0.27243020681849867,0.15325122167625216,2.0393957335117756
Track_1120,112,112,4,1,0,0,0,3,6.0,90.0,96.0,1.023296732506915,354.29794726645883,375.055348508366,0.0,0.54683167571091,0.7162108304523684,0.23333678517227513,0.6909474115080865,0.2717882353590044,3010.5,2.3405053826495554,1.023296732506915,0.4372118688949555,0.17054945541781918,0.31188656947514226,1.7255739483459172
Track_1121,113,113,10,3,0,0,0,3,14.0,90.0,104.0,1.515295050450334,223.0423433266641,382.91775414636413,0.0,1.3246411026893727,5.366930732289602,0.05368322524956221,0.9882823615787864,1.6706898223907742,4647.2,14.881555271613388,6.577331767231238,0.10182370207909411,0.10823536074645243,0.08170919694904978,0.7060701237117033
Track_1122,114,114,15,2,0,0,0,1,16.0,90.0,106.0,9.12080185896448,389.08057315207304,396.98887415141434,0.0,2.125912619153001,4.333499423100228,0.2667907260430727,2.6926970130721726,1.6208344699660049,592.5333333333333,34.21808231958558,13.08171323797196,0.26654918220662416,0.57005011618528,0.26814371910186857,1.5963725889682212
Track_1123,115,115,4,2,0,0,0,4,8.0,92.0,100.0,1.2798677321880105,246.64374187771256,312.2977354708153,0.0,0.9170617852724556,1.5312725108344831,0.5136451310030948,0.7062677139797893,0.5405709725972414,718.75,7.107528722571008,2.6320911352279968,0.18007211537866902,0.15998346652350132,0.17445222240502675,0.9272945666982346
Track_1124,116,116,2,0,0,0,0,0,1.0,93.0,94.0,0.5541908150426901,358.7179426242909,393.79294871286584,0.0,0.5541908150426901,0.5541908150426901,0.5541908150426901,0.5541908150426901,NaN,2104.0,0.5541908150426901,0.5541908150426901,1.0,0.5541908150426901,1.0,NaN
Track_1125,117,117,12,1,0,0,0,3,14.0,95.0,109.0,4.839931967605361,373.0829865777998,262.47977596677276,0.0,0.8346318453882149,2.0656268345737256,0.14828949504013123,0.6538837168779968,0.6765776829604314,753.4166666666666,10.096355821746585,4.883447260496964,0.4793741477673173,0.3457094262575258,0.414205889899546,1.893767933030207
Track_1126,118,118,5,2,0,0,0,3,8.0,95.0,103.0,0.5668083892748004,308.302313461242,418.87716878100355,0.0,0.1992547192607042,0.35786602789766786,0.04392518478227407,0.23740439059511206,0.13223309420284302,1688.2,1.286660459287307,0.5668083892748004,0.4405267801489452,0.07085104865935005,0.35558027896267175,0.7570574850841331
Track_1127,119,119,2,0,0,0,0,0,1.0,97.0,98.0,4.797492169099328,340.8504097054724,390.7715010011347,0.0,4.797492169099328,4.797492169099328,4.797492169099328,4.797492169099328,NaN,4973.0,4.797492169099328,4.797492169099328,1.0,4.797492169099328,1.0,NaN
Track_1128,120,120,3,1,0,0,0,5,7.0,98.0,105.0,15.153742576713622,273.3101745675459,299.18974121866285,0.0,2.052717289386532,2.2269701034846228,1.8784644752884407,2.2269701034846228,0.24643069297919795,1693.0,15.240285096196176,15.153742576713622,0.9943214632182862,2.164820368101946,1.0546120399993888,0.05419237489282915
Track_1129,121,121,8,3,0,0,0,2,11.0,100.0,111.0,4.025539782140427,175.4647551807536,407.5275308334002,0.0,0.6034767426549335,0.8943073887762707,0.33210863739567764,0.5450740992225134,0.20546736054623121,1142.75,6.040795660151494,4.148014441053703,0.6663923113134195,0.3659581620127661,0.6064163473852713,0.6896556507370355
Track_1130,122,122,8,3,0,0,0,2,11.0,100.0,111.0,1.5384122502627144,243.93972780010782,372.8232187516913,0.0,0.5249914210052946,1.3894746116645027,0.12381680619860194,0.32125696662511405,0.4738562396753407,3244.0,5.24694902746552,2.080161789878394,0.29320129511641685,0.13985565911479222,0.26639608481027305,1.6655498662851098
Track_1131,123,123,4,1,0,0,0,1,4.0,101.0,105.0,1.3163385592393808,310.4004155961011,305.74192328600077,0.0,1.0629150404550427,1.6631632839465587,0.46078921771966597,1.064792619698903,0.6011892320739043,638.0,3.6495343390847936,1.3163385592393808,0.3606867169715366,0.3290846398098452,0.3096057796575739,1.8041868924513604
Track_1132,124,124,8,0,0,0,0,0,7.0,101.0,108.0,1.198202283382973,345.4903863119505,332.94047886118307,0.0,1.2318113018373498,2.5112422251662094,0.35687499947452056,0.9116656330491375,0.8531637769866254,877.5,8.622679112861448,2.9842873034403636,0.13895939622706752,0.17117175476899615,0.13895939622706752,2.1755028053885095
Track_1133,125,125,2,0,0,0,0,0,1.0,102.0,103.0,0.9425763058773876,280.4967586589488,280.22156006084674,0.0,0.9425763058773876,0.9425763058773876,0.9425763058773876,0.9425763058773876,NaN,610.0,0.9425763058773876,0.9425763058773876,1.0,0.9425763058773876,1.0,NaN
Track_1134,126,126,2,0,0,0,0,0,1.0,102.0,103.0,1.8987370654453972,248.16251617542883,312.6297831362138,0.0,1.8987370654453972,1.8987370654453972,1.8987370654453972,1.8987370654453972,NaN,627.5,1.8987370654453972,1.8987370654453972,1.0,1.8987370654453972,1.0,NaN
Track_1135,127,127,3,1,0,0,0,4,6.0,102.0,108.0,7.548794589725894,361.6713598558994,391.9579322338484,0.0,0.9917480700686305,1.4665395597599062,0.5169565803773548,1.4665395597599062,0.6714565640207276,2151.0,7.849654379176886,7.548794589725894,0.9616722246715607,1.2581324316209823,1.2686008368374415,0.2342659987982249
Track_1136,128,128,119,2,0,0,0,3,123.0,104.0,227.0,11.085314784193153,383.053822515919,249.07851427810527,0.0,0.6993298510024215,2.87846206729258,0.04561990099513271,0.5677608634613818,0.5385032745025121,784.7226890756302,85.5479206518833,11.085314784193153,0.12958017798354418,0.09012451044059475,0.12887267762331323,1.845235712197709
Track_1137,129,129,2,0,0,0,0,0,1.0,104.0,105.0,14.259946157199774,332.276131693869,411.0173586221076,0.0,14.259946157199774,14.259946157199774,14.259946157199774,14.259946157199774,NaN,3168.0,14.259946157199774,14.259946157199774,1.0,14.259946157199774,1.0,NaN
Track_1138,130,130,2,0,0,0,0,0,1.0,105.0,106.0,0.27705568555596655,356.61029623185266,372.0474450208372,0.0,0.27705568555596655,0.27705568555596655,0.27705568555596655,0.27705568555596655,NaN,1074.0,0.27705568555596655,0.27705568555596655,1.0,0.27705568555596655,1.0,NaN
Track_1139,131,131,7,0,0,0,0,0,6.0,106.0,112.0,2.106327583594964,310.2846883362387,419.44513889501155,0.0,0.8984270123587125,1.371681412294243,0.20998008673477284,0.929845884011007,0.3953047554733011,1726.0,5.390562074152275,2.106327583594964,0.3907435912286025,0.3510545972658274,0.3907435912286025,1.553059356811395
Track_1140,132,132,5,1,0,0,0,2,6.0,106.0,112.0,2.8495695992610184,365.34703721806034,415.5307428000677,0.0,0.8183171834191211,2.3606923676447598,0.15866459959077026,0.3871764244495613,1.0334200910598745,909.8,3.5905979328580253,3.056709834844734,0.793619796074698,0.47492826654350306,0.5803718608952355,0.6801055914486783
Track_1141,133,133,5,2,0,0,0,1,6.0,106.0,112.0,0.8972494217816055,280.217723733744,300.3926116142975,0.0,0.4381432385311419,0.6111267832491387,0.18498682076613346,0.5084378325542299,0.18170524569951188,1975.6,2.385581292445766,1.1988677895907291,0.3761135387097707,0.14954157029693424,0.34130749295200014,1.3116605384012845
Track_1142,134,134,4,0,0,0,0,0,3.0,107.0,110.0,0.12730493773564458,157.87333515950638,425.6856951735108,0.0,0.20617076772026902,0.23297026797775286,0.16698262642977768,0.2185594087532765,0.03469439478142763,208.5,0.6185123031608071,0.2185594087532765,0.20582442270763782,0.04243497924521486,0.20582442270763782,2.5880983232403922
Track_1143,135,135,8,0,0,0,0,0,7.0,109.0,116.0,6.488179138624931,314.17045070969306,359.7478918431494,0.0,1.440248547051643,5.515985506512413,0.1383925346967249,0.8336491462929638,1.8295970836019884,284.625,10.081739829361501,6.744169945680952,0.6435574859538744,0.9268827340892758,0.6435574859538744,1.5986573611063941
Track_1144,136,136,6,2,0,0,0,3,9.0,110.0,119.0,1.2075250960780135,388.8942039166753,391.8440855071476,0.0,0.39411250273593734,0.7352861070344309,0.16928031860708792,0.34696326296895624,0.20729420444649035,456.8333333333333,3.3834178574654334,1.7919159120293913,0.35689505315272757,0.1341694551197793,0.3404344043601055,1.269762169336563
Track_1145,137,137,2,0,0,0,0,0,1.0,112.0,113.0,10.213831697467342,356.5067157696177,359.20764326578853,0.0,10.213831697467342,10.213831697467342,10.213831697467342,10.213831697467342,NaN,2159.5,10.213831697467342,10.213831697467342,1.0,10.213831697467342,1.0,NaN
Track_1146,138,138,2,0,0,0,0,0,1.0,112.0,113.0,4.812826614132319,225.42939155817885,382.92714197412306,0.0,4.812826614132319,4.812826614132319,4.812826614132319,4.812826614132319,NaN,4441.5,4.812826614132319,4.812826614132319,1.0,4.812826614132319,1.0,NaN
Track_1147,139,139,4,0,0,0,0,0,3.0,113.0,116.0,7.236864428026664,249.89152702725175,307.0001602120132,0.0,2.6846809140338737,5.1812248728473955,0.4148062036876652,2.4580116655665605,2.391280189266652,457.25,8.05404274210162,7.236864428026664,0.898538120513907,2.4122881426755547,0.898538120513907,1.0893797397562786
Track_1148,140,140,20,3,0,0,0,1,22.0,113.0,135.0,4.185309770480183,334.06292299558066,417.71509938619494,0.0,1.4316019400382078,7.9592771335695085,0.15525486898766816,0.9053755372196144,1.7507898488776894,2904.5,31.34676270065659,11.102651096355128,0.13351649133428753,0.1902413532036447,0.1328870462403588,1.8010490235302332
Track_1149,141,141,6,2,0,0,0,3,10.0,113.0,123.0,6.785047241069624,298.4079340837058,293.4590844453471,0.0,1.147152560073712,4.104064691445433,0.1301185815516517,0.3879214554007807,1.682690902622017,1335.8333333333333,7.27195432653261,6.785047241069624,0.9330431595690245,0.6785047241069624,0.5914686047192921,0.2717363960386485
Track_1150,142,142,3,1,0,0,0,4,6.0,114.0,120.0,1.9537490662591326,359.45641098155755,361.7632207668069,0.0,0.44618471753771655,0.5656304613932077,0.3267389736822254,0.5656304613932077,0.1689217909281784,2440.3333333333335,2.199325329804335,1.9537490662591326,0.8883401831383216,0.3256248443765221,0.7297982911057384,0.22122067777895688
Track_1151,143,143,16,2,0,0,0,1,17.0,114.0,131.0,5.546688796454538,227.3913044271133,382.374009084297,0.0,2.4263735295428,5.143866688184398,0.14209988891852526,2.4818706054895863,1.6049458502742995,4546.0625,40.17068490257534,12.29963219118904,0.13807802405925473,0.3262758115561493,0.1344705617595611,1.8479480252823062
Track_1152,144,144,19,3,0,0,0,2,23.0,115.0,138.0,3.442192158779665,229.5822891723681,259.1141814484076,0.0,0.6284266638416616,1.764416541725566,0.05861175690411816,0.491490444373372,0.4990850987929662,853.3157894736842,13.202229460353255,3.4532369482616727,0.26072809665342395,0.14966052864259413,0.2381511435681262,1.253147961989201
Track_1153,145,145,19,3,0,0,0,2,23.0,115.0,138.0,3.768296526398519,195.37928670347986,235.15585462983387,0.0,0.28006557478548344,0.7616896213493604,0.10623957615498963,0.24826772322675406,0.1783861308671282,1142.2105263157894,6.381773563768155,3.768296526398519,0.5904779429644174,0.16383897940863126,0.5850022071942399,1.5181247523435903
Track_1154,146,146,12,2,0,0,0,1,13.0,116.0,129.0,1.224860612966287,347.81193951990264,331.653776322437,0.0,0.5491353748244281,1.4446942170803783,0.08298267935135935,0.3645937294236803,0.4735644704603771,810.5833333333334,6.488065531843749,1.225400894688075,0.1887867203181919,0.09422004715125284,0.17157890653352514,1.5398838122800438
Track_1155,147,147,7,3,0,0,0,2,10.0,116.0,126.0,4.712306395332569,358.2753627175016,370.6190596533731,0.0,0.5598047926228947,0.985639938768733,0.29094701375177917,0.5844038220014088,0.2627941759137317,1141.0,5.642127079585132,4.712306395332569,0.8352003293905013,0.47123063953325695,0.8417767152820633,0.703118123950582
Track_1156,148,148,4,1,0,0,0,2,5.0,117.0,122.0,1.7023114779916932,285.68166216885356,297.3344925828999,0.0,2.412767408199815,5.154832141907417,0.5771827059940454,1.5062873766979823,2.4197103391032524,1930.0,10.250876977995409,3.9954645306442904,0.1660649602610474,0.3404622955983386,0.14110862673346547,1.9173660371184826
Track_1157,149,149,24,0,0,0,0,0,23.0,119.0,142.0,2.144467477148831,159.47072212976764,424.32032950635727,0.0,0.2036765884846818,0.3887752961342558,0.008226913035607231,0.21543208459921107,0.10851358771660208,301.9166666666667,4.684561535147681,2.208330530063669,0.4577733606569491,0.09323771639777526,0.4577733606569492,1.7838489144844132
Track_1158,150,150,108,2,0,0,0,2,110.0,119.0,229.0,17.83728946044494,337.32146438149357,225.5266994978311,0.0,0.5070529005507107,1.902587516428815,0.05423218209560892,0.3878446555849901,0.40297879541675347,1286.6759259259259,55.339083108752035,17.959192389611328,0.32232715936748,0.1621571769131358,0.31980327247318124,1.626572774580207
Track_1159,151,151,4,1,0,0,0,1,4.0,122.0,126.0,0.3106262072370963,388.71464500731196,392.50357078549195,0.0,0.286601771785193,0.3083248719635282,0.2740940308501586,0.27738641254189234,0.0188846433728441,415.0,1.1338993462057378,0.3106262072370963,0.2739451330283556,0.07765655180927407,0.2709562865768931,1.5373551618829135
Track_1160,152,152,5,2,0,0,0,2,7.0,123.0,130.0,1.3210829607804377,210.06054719434232,245.42472203936396,0.0,0.24410892362996905,0.35479409297941095,0.14852324468551278,0.30853776466585037,0.1030593029800198,2038.0,1.4541201235835932,1.3210829607804377,0.9085101975789365,0.18872613725434825,0.7731226472508131,0.2956579580333627
